17492	The studio album Come and Get It: The Best of Apple Records included recordings produced by the guitarist who had the nickname the quiet Beatle.
17493	Come and Get It: The Best of Apple Records included recordings produced by the guitarist who had the nickname the quiet Beatle.
17494	Camair-Co, headquarted in Immeuble La Rotonde in Douala, took over Cameroon Airlines Corporation in March 2008.
17495	Camair-Co is headquarted in Immeuble La Rotonde in Douala. They took over the airline that Turkish businessman Augustin Frédéric Kodock was head of in the mid-1980s in March 2008.
17496	Camair-Co is headquarted in Immeuble La Rotonde in a place. They took over the airline that Augustin Frédéric Kodock was head of in the mid-1980s in March 2008. Moudourou Moise was born in the place.
17497	Camair-Co is headquarted in Immeuble La Rotonde in Douala. They took over the airline that Augustin Frédéric Kodock was head of in the mid-1980s in March 2008.
17498	Camair-Co is headquarted in Immeuble La Rotonde in Nkongsamba. They took over the airline that Augustin Frédéric Kodock was head of in the mid-1980s in March 2008.
17499	Matthew Pettinger's birth place is on the banks of the North Saskatchewan River.
17500	Matthew Pettinger's birth place is on the North Saskatchewan River.
17501	Douglas M. North is the head of a clown school located in Albany, New York.
17502	Douglas M. North is the head of a school located in Albany, New York.
17503	Ogier the Dane is not the name for the character known as Holger Danske, from medieval French chansons de geste.
17504	Ogier the Dane is the name for the character also known as Holger Danske, from medieval French chansons de geste.
17505	Neil Gooding wrote the pastiche 1950s musical in which Edwin Gagiano won a Best Actor Award.
17506	Neil Gooding wrote the musical in which Edwin Gagiano won a Best Actor Award.
17507	The actor who played Nathan Appleby in The Living and the Dead was born in 1986.
17508	The actor who played Nathan Appleby in The Living and the Dead was born in the fall of 1986.
17509	Patricia Jude Francis Kensit was the lead singer of the orchestra that released I'm Not Scared (song) in 1988, and who was born on March, 4th in 1968.
17510	Patricia Jude Francis Kensit was the lead singer of the band that released I'm Not Scared (song) in 1988, and who was born in the 60's.
17511	Patricia Jude Francis Kensit was the lead singer of the band that released I'm Not Scared (song) in 1988, and who was born on March, 4th in 1968.
17512	Patricia Jude Francis Kensit was the lead singer of Eighth Wonder and who was born on March, 4th in 1968.
17513	Both the Beaulieu Mine and Colomac Mine fell into bankruptcy.
17514	The actor that played Sean Tully defeated Jodie Prenger in a dancing contest.
17515	This author wrote Jaws (novel) in 1974. This author and the Pulitzer Prize-winning author of 1990 Three Who Loved were both novelists.
17516	The Pulitzer Prize-winner, author of Three Who Loved, and Peter Benchley both were British novelists.
17517	This author wrote Jaws (novel) in 1974. This author and White Shark-winning author of Three Who Loved were both novelists.
17518	Martin Flavin and Peter Benchley both were australians.
17519	Harper Prize-winner, author of Three Who Loved, and Peter Benchley both were novelists.
17520	Martin Flavin and Peter Benchley both were novelist.
17521	This author wrote Jaws (novel) in 1974. This author and Penitentiary-winning author of Three Who Loved were both novelists.
17522	The Pulitzer Prize-winner, author of Three Who Loved, and Peter Benchley both were novelists.
17523	This author wrote Jaws (novel) in 1974. This author and the Pulitzer Prize-winning author of Three Who Loved were both novelists.
17524	The 2014–15 Kilmarnock F.C. season ended with a 3-1 home loss to Glasgow-based Rangers Football Club.
17525	The 2014–15 Kilmarnock F.C. season ended with a loss to Glasgow-based Rangers Football Club.
17526	The 2014–15 Kilmarnock F.C. season ended with a loss to Kansas-based Rangers Football Club.
17527	The Nusretiye Mosque in Istanbul is unique for retaining a Baroque style of architecture, and not the Bayezid II Mosque.
17528	Mark Steven Johnson and Mohammad Bakri directed films.
17529	Mohammad Bakri and another director directed films. This other director directed the film "Killing Season".
17530	Mohammad Bakri and another director directed films. This other director directed the film comedy "Killing Season".
17531	The player who laid motionless for ten minutes in the Todd Bertuzzi–Steve Moore incident was born in 1978.
17532	The man with whom Hans Loewald studied philosophy was German.
17533	The man with whom Hans Loewald studied oriental philosophy was German.
17534	In addition to A Bayou Legend, William Grant Still composed more than 150 works, including five symphonies and eight operas.
17535	In addition to A Bayou Legend, William Grant Still composed more than 150 works in the 1970s, including five symphonies and eight operas.
17536	March 23, 2017 the eighth season renewed for the series starring Al Harrington.
17537	The person who was the right hand man of Samuel Flores Borrego was born on 1 August 1971.
17538	The right hand man of the drug lord's, whose death on September 4 2011 led to infighting in a crime organization, was born on 1 August 1971. Juan Mejía González was a member of this crime orgnization.
17539	The right hand man of the drug lord's, whose death in September 2011 led infighting in the Gulf Cartel, was born on 1 August 1971.
17540	The right hand man of the drug lord's, whose death in 2011 led infighting in the Gulf Cartel, was born on 1 August 1971.
17541	The right hand man of the drug lord's, whose death in September 2011 led to infighting in a crime organization, was born on 1 August 1971. Juan Mejía González was a member of this crime orgnization.
17542	The right hand man of the Canadian drug lord's, whose death in September 2011 led infighting in the Gulf Cartel, was born on 1 August 1971.
17543	Party of British Unity was established in the wake of a public statement that announced support for the establishment of a "national home for the Jewish people" in Palestine.
17544	Party of Syrian Unity was established in the wake of a public statement that announced support for the establishment of a "national home for the British people" in Palestine.
17545	Party of Syrian Unity was established in the wake of a public statement that announced support for the establishment of a "national home for the Jewish people" in Palestine.
17546	Chas Early is best known for portraying a comedian born in 1961.
17547	This Greek poet was born before the writer of Race Matters. His works were translated to English by actor and author David Connolly.
17548	This Greek poet was born before Cornel West. His works were translated to English by David Connolly.
17549	Odysseas Elytis was born before Cornel West.
17550	This Greek poet was born before the writer of Race Matters. His works were translated to English by David Connolly.
17551	This poet was born before Cornel West. His works were translated to English by David Connolly.
17552	This Latino poet was born before Cornel West. His works were translated to English by David Connolly.
17553	This Greek poet and philosopher was born before Cornel West. His works were translated to English by David Connolly.
17554	This Latin American poet was born before the writer of Race Matters. His works were translated to English by David Connolly.
17555	After partially sinking in 1994, Celestyal Crystal was rebuilt for the purpose of the Bermudian company Norwegian Cruise Line Holdings Ltd.
17556	The board game San Marco came out first out of San Marco and About Time.
17557	The board game San Marco came did not come out first out of San Marco and About Time.
17558	The star on the Mexican telenovela "Amy, la niña de la mochila azul" Danna Paola is also a singer, model, fashion designer, and recording artist.
17559	The star on the Mexican telenovela "Amy, la niña de la mochila azul" Danna Paola is also a singer, model, jewelry designer, and recording star.
17560	The star on the Mexican telenovela "Amy, la niña de la mochila azul" Danna Paola is also a singer, actress, fashion designer, and recording artist.
17561	Gabriella Montez in High School Musical was played by a new permanent member on the fourteenth season of So You Think You Can Dance.
17562	Kevin Adams in High School Musical was played by a new permanent member on the fourteenth season of the show, for which Mandy Moore (choreographer) is well known for her work with.
17563	Gabriella Montez in High School Musical was played by a new member on the fourteenth season of the show, for which Mandy Moore (choreographer) is well known for her work with.
17564	Gabriella Montez in High School Musical was played by a new permanent member on the fourteenth season of the show, for which Mandy Moore (choreographer) is well known for her work with.
17565	Gabriella Montez in the Disney Channel Original Movie "High School Musical was played by a new permanent member on the fourteenth season of the show, for which Mandy Moore (choreographer) is well known for her work with.
17566	James David Barber taught political science from 1977 to 1995 at a university. It was founded before the university Donald Sur taught at after he settled in Boston, Massachusetts in 1790.
17567	The east coast university that James David Barber taught political science at, from 1977 to 1995, was founded before Tufts University.
17568	Duke University was founded before Tufts University.
17569	The university that James David Barber taught political science at, from 1977 to 1995, was founded before Tufts University.
17570	The university that James David Barber taught political science at, from 1977 to 1995, was founded before Tufts University.
17571	The university that James David Barber taught political science at, for two decades, was founded before Tufts University.
17572	James David Barber taught political science from 1977 to 1995 at a university. It was founded before the university Donald Sur taught at after he settled in Boston, Massachusetts.
17573	The genus that is related to Rapanea has more species than the genus Styrax.
17574	The genus that is closely related to Rapanea has more species than the genus Styrax.
17575	The genus that is closely related to Rapanea has more species than another genus. The other genus is where Benzoin (resin) belongs.
17576	The plant genus that is closely related to Rapanea has more species than the genus Styrax.
17577	The genus Myrsine has more species than the genus Styrax.
17578	The genus that is closely related to Rapanea has twenty more species than another genus. The other genus is where Benzoin (resin) belongs.
17579	Jayantabhai Ki Luv Story includes a lead role for the film actress and model who is a native of Bihar.
17580	This song that was released on August 30, 2009, was the fourth single off of the album by Taylor Swift who co-produced that album with Nathan Chapman.
17581	This torch song that was released on August 30, 2009, was the fourth single off of the album by Taylor Swift who co-produced that album with Nathan Chapman.
17582	Mukhabarat el-Jamahiriya, (Intelligence of the Jamahiriya) was the national intelligence service of 1970s Libya under Libyan revolutionary, politician, and political theorist, Muammar Gaddafi.
17583	Mukhabarat el-Jamahiriya, (Intelligence of the Jamahiriya) was the national intelligence service of Libya under Libyan revolutionary, politician, and political theorist, Muammar Gaddafi.
17584	During the competition Alex Wehrley co-hosted, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17585	During the competition Alex Wehrley co-hosted, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the Missourian television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17586	During the two-hour competition Alex Wehrley co-hosted, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17587	During the competition Alex Wehrley co-hosted, Olivia Jordan of Dover was crowned by Nia Sanchez the American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17588	During the competition Alex Wehrley co-hosted, Barber of Oklahoma was crowned by Nia Sanchez the American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17589	During the competition Alex Wehrley co-hosted, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17590	During the Miss USA 2015, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the American television host, model, taekwondo coach, and pageant queen who won Miss USA 2014.
17591	During the Miss USA 2015, Olivia Jordan of Oklahoma was crowned by Nia Sanchez the American television host, model, taekwondo coach, and beauty queen who won Miss USA 2014.
17592	Horace Ové and A. Edward Sutherland are not both photographers.
17593	This individual directed Mack & Myer for Hire. He and the father of Zak Ové are not both photographers.
17594	The father of Zak Ové and A. Edward Sutherland are not both photographers.
17595	The father of Zak Ové and A. Edward Sutherland are both photographers.
17596	The relative of Zak Ové and A. Edward Sutherland are not both photographers.
17597	The father of Zak Ové and songwriter A. Edward Sutherland are not both photographers.
17598	This individual directed Mack & Myer for Hire. He and the father of Zak Ové are not both photographers or videographers.
17599	Arabella Chapman graduated from Albany High School that was opened as the Albany Free Academy.
17600	The Chicago Mayer-endorsed, 38th Ward of the City of Chicago alderman is serving the Northwest Side of town.
17601	The Chicago Mayer-endorsed, 38th Ward of the City of Chicago alderman is serving East Side of town.
17602	The Chicago Mayer-endorsed, 38th Ward of the City of Chicago alderman is serving the Northwest Side of town since 1961.
17603	In regards to Value premium the expert who argued that no value premium exisits, founded The Vanguard Group.
17604	In regards to Value premium the expert who argued that no value premium exists, did not found The Vanguard Group.
17605	Honeymoon Academy starred Ken Finkleman, his co-star won Golden Globe for Best Supporting Actress.
17606	Honeymoon Academy starred Robert hays, his co-star won Golden Globe for Best Supporting Actress.
17607	The author of the 1960s unproduced script written for The Beatles, Up Against It, and Bernard-Marie Koltès are both playwrights.
17608	Joe Orton and Bernard-Marie Koltès are both playwrights.
17609	The author of the 1967 unproduced script written for The Beatles, Up Against It, and Bernard-Marie Koltès are both playwrights.
17610	When "Good Night" was aired on "The Simpsons 138th Epsiode Spectacular," Julie Kavner was the actress who did the voice of the character named after Matt Groening's mother.
17611	When this short, part of "The Tracy Ullman Show", and featuring the first television appearance of Homer Simpson, aired on "The Simpsons 138th Epsiode Spectacular," Julie Kavner was the voice actress who did the voice of the character named after Matt Groening's mother.
17612	When this short, part of "The Tracy Ullman Show", and featuring the first television appearance of Homer Simpson, aired on "The Simpsons 138th Epsiode Spectacular," Julie Kavner was the actress who did the voice of the character named after Matt Groening's mother.
17613	When this short, part of "Life in Hell", and featuring the first television appearance of Homer Simpson, aired on "The Simpsons 138th Epsiode Spectacular," Julie Kavner was the actress who did the voice of the character named after Matt Groening's mother.
17614	When this short, part of "The Tracy Ullman Show", and featuring the first appearance of Homer Simpson, aired on "The Simpsons 138th Epsiode Spectacular," Julie Kavner was the actress who did the voice of the character named after Matt Groening's mother.
17615	Senator Harry Reid was at the 2016 United States Senate election in Nevada.
17616	The 1981 Nebraska Cornhuskers football team represented the largest university in the University of Nebraska system.
17617	ElvenQuest is a comic fantasy broadcast that stars the English actress formally referred to as Lady Frederick Windsor, who is the daughter of Lord Frederick Windsor.
17618	ElvenQuest is a comic fantasy broadcast that stars the English actress formally referred to as Lady Frederick Windsor, who is the wife of Lord Frederick Windsor.
17619	Marco Fu was the final champion of the Thailand Masters that was from Hong Kong.
17620	In "Bon Cop, Bad Cop", Canadian actor Rick Howland played the role of Harry Buttman (a parody of Gary Beltman), who is the current commissioner of the National Hockey League (NHL).
17621	The English punk rock band which Pete Shelley is the original singer of formed in Bolton.
17622	The English punk rock band which Howard Devoto is the original singer of formed in Bolton.
17623	The Farming Game was completed before Polarity.
17624	The Farming Game was published before Polarity.
17625	The director of Nine Queens and Nelson Pereira dos Santos are both directors.
17626	The director of Nine Queens and Nelson Pereira dos Santos are both filmmakers.
17627	Nelson Pereira dos Santos is a director. So is the director of the movie Oscar Núñez played in, in 2000.
17628	Nelson Pereira dos Santos is a television and film director. So is the director of the movie Oscar Núñez played in, in 2000.
17629	The director of Nine Queens and Nelson Pereira dos Santos are both theatre directors.
17630	The director of Nine Queens and this writer are both directors. The writer directed the movie Rio, 100 Degrees F.
17631	Fabián Bielinsky and Nelson Pereira dos Santos are both directors.
17632	The director of thriller Nine Queens and this writer are both directors. The writer directed the movie Rio, 100 Degrees F.
17633	The Metropolitan Life Insurance Company Tower [Met Life Tower] was built by the firm of Napoleon LeBrun & Sons and not the 15 Hudson Yards building.
17634	The Metropolitan Life Insurance Company Tower [Met Life Tower] was designed by the firm of Napoleon LeBrun & Sons and not the 15 Hudson Yards building.
17635	The building that Lyceum Theatre (Park Avenue South) was torn down for was designed by the firm of Physicians Life Insurance Company and not the 15 Hudson Yards building.
17636	The building that Lyceum Theatre (Park Avenue South) was torn down for was planned by the firm of Napoleon LeBrun & Sons and not the 15 Hudson Yards building.
17637	The Metropolitan Life Insurance Company Tower [Met Life Tower] was designed by the firm of Napoleon LeBrun & Sons and not the 15 Hudson Yards tower.
17638	Adam Gontier and Björk are both singers.
17639	The bassist in a band is the cousin of the lead singer of Saint Asonia. This lead vocalist and Björk, who is from Iceland, are both singers. This band released an album Vices and Virtues.
17640	The bassist in the band 'Art of Dying' is the cousin of the lead singer of Saint Asonia. This lead vocalist and Björk are both singers.
17641	The bassist in a band is the cousin of the lead singer of Saint Asonia. This lead vocalist and Björk are both singers. This band released an album Vices and Virtues.
17642	The bassist in the nu-metal band 'Art of Dying' is the cousin of the lead singer of Saint Asonia. This lead vocalist and Björk are both singers.
17643	The bassist in the band 'Art of Dying' is the cousin of the lead singer of Saint Asonia. This lead vocalist and a painter who has a song called Crystalline (song) are both singers.
17644	The bassist in the band 'Art of Dying' is the cousin of the lead singer of Saint Asonia. This lead vocalist and an artist who has a song called Crystalline (song) are both singers.
17645	Keurig Green Mountain specializes in coffee, not Microchip Technology.
17646	Keurig Green Mountain specializes in robotics, not Microchip Technology.
17647	Keurig Green Mountain specializes in coffee. The company which PICkit is a family of programmers for PIC microcontrollers was made does not specializes in.
17648	The band who have a song called Crystallized (song) and another group are both rock groups. The other group made an archive album called Noise.
17649	The defunct band who have a song called Crystallized (song) and another group are both rock groups. The other group made an archive album called Noise.
17650	Archive and Young the Giant are both rock groups.
17651	Young the Giant and another group are both rock groups. The other group made an archive album called Noise.
17652	Young the Giant and another group are both rock groups. The other group made an archive album called Noise.
17653	Young the Giant and another group are both rock groups. The other group made an archive album called Noise in 2012.
17654	Young the Giant and Archive are both rock groups. The other group made an archive album called Noise.
17655	Students from approximately 85 nations attend the University from which Shawn Arévalo McCollough received his Masters of Education.
17656	The actor who voiced a role in the animated DC Comics universe also voiced roles for video games made by Nintendo.
17657	The actor who voiced a role in the animated DC Comics universe also voiced roles for video games.
17658	The Hellcat Spangled Shalalala is a song by the English band formed in the High Green suburb of Sheffield.
17659	The Hellcat Spangled Shalalala is a song by the South Yorkshire band Arctic Monkies formed in the High Green suburb of Sheffield.
17660	Deyemi Okanlawon was in a music viideo by a Nigerian rapper who began his career with the group The School Boys.
17661	In 1942, a blacklisted screenwriter won the same award that Sredni Vashtar was later nominated for. He shared the honor with the writer and director of the 1951 film When I Grow Up.
17662	In 1942 a blacklisted screenwriter share an Academy Award with the writer and director of the 1951 film When I Grow Up (film).
17663	In 1942 a blacklisted screenwriter share an Academy Award with the writer and director of the 1950s film When I Grow Up (film).
17664	In 1942 a blacklisted screenwriter shared an Academy Award with the Scottish writer and director of the 1951 film When I Grow Up (film).
17665	In 1942 a blacklisted screenwriter share an Academy Award with Michael Kanin.
17666	In 1942, a blacklisted screenwriter won the same award that Sredni Vashtar was later nominated for. He shared the honor with the writer and director of the 1951 horror film When I Grow Up.
17667	Hunter Mountain is the second highest peak in the Catskills, in the south east area of New York.
17668	Hunter Mountain is the second highest peak in the Catskills, in the south east area of New York, second only to Pink Mountain.
17669	The journal written by the author Ràdio Web MACBA , is published in French, English and Spanish.
17670	The journal written by the author Ràdio Web MACBA has interviewed semi-regularly blogs for, is published in French, English and Spanish.
17671	The journal written by the author Ràdio Web MACBA has interviewed semi-regularly blogs for, is published in French, English and Spanish.
17672	The journal that Michel Feher semi-regularly blogs for is published in French, English and Spanish.
17673	The political journal written by the author Ràdio Web MACBA has interviewed semi-regularly blogs for, is published in French, English and Spanish.
17674	The journal written by the author Ràdio Web MACBA has interviewed semi-regularly blogs for, is published in French, English and French.
17675	The journal written by the author Ràdio Web MACBA, Michel Feher, has interviewed semi-regularly blogs for, is published in French, English and Spanish.
17676	A noteworthy performer produced by All for One Theater was born in Ravalli County, Montana.
17677	Tom Hewitt died in Ravalli County, Montana.
17678	A noteworthy performer produced by All for One Theater was born in Notts County, Montana.
17679	A noteworthy performer produced by All for One Theater was born in western Montana.
17680	A noteworthy Tony winning performer produced by All for One Theater was born in Ravalli County, Montana.
17681	Tom Hewitt was born in Ravalli County, Montana.
17682	Björn Ulvaeus was a part of a Swedish pop group, formed in Stockholm in 1972, as well as co-producer on the film "Mamma Mia!" with Benny Anderson.
17683	Björn Ulvaeus was a part of a phenomenal Swedish pop group, formed in Stockholm in 1972, as well as co-producer on the film "Mamma Mia!" with Benny Anderson.
17684	"Get Over You" and "Move This Mountain" are two songs recorded by a British pop singer. She and the joint winner of the 2010 Mnet Asian Music Award for Best Collaboration with Ga-in are not both models.
17685	"Get Over You" and "Move This Mountain" are two songs recorded by a British pop singer. She and Jo Kwon are not both models.
17686	"Get Over You" and "Move This Mountain" are two songs recorded by a British pop singer. She and Jo Kwon are not both catwalk models.
17687	"Get Over You" and "Move This Mountain" are two songs recorded by a English pop singer. She and Jo Kwon are not both models.
17688	Sophie Ellis-Bextor and Jo Kwon are not both models.
17689	The astronomer who formulated the theory of stellar nucleosynthesis co-authored the BFH landmark paper.
17690	Florida Atlantic University and Cleveland State University are both colleges in the US.
17691	The school that The Charles E. Schmidt College of Science is an academic college of and Cleveland State University are both colleges in the South.
17692	The school that The Charles E. Schmidt College of Science is an academic college of and Cleveland State University are both colleges in the US.
17693	The school that The Charles E. Schmidt College of Science is an academic college of and Cleveland State University are both schools in the US.
17694	The school that The Charles E. Schmidt College of Science is an academic college of is in the Southeast US. Another college in the US is the institute where Cecil V. Thomas was the first president of it's predecessor.
17695	The school that The Charles E. Schmidt College of Science is an academic college of is in the US. Another college in the US is the institute where Cecil V. Thomas was the first president of it's predecessor.
17696	Chris Columbus directed the 1997 comedy film Rya Kihlstedt was in.
17697	The Penn State Lady Lions captured their NCAA Division I WNIT title in 1998 in the city of Waco, Texas. They won against the professional team that Kristy Wallace was known for playing on in college.
17698	The Penn State Lady Lions captured their NCAA Division I WNIT title in 1998 in the city of Waco, Texas. They won against the team that Kristy Wallace was known for playing on in college.
17699	The Penn State Lady Lions captured their NCAA Division I WNIT title against the Baylor Lady Bears basketball team in 1998 in the city of Waco, Texas.
17700	Robert John Bardo was indicted for the murder of American model and heiress Rebecca Lucile Schaeffer.
17701	Robert John Bardo was convicted for the murder of American model and actress Rebecca Lucile Schaeffer.
17702	Robert John Bardo was blamed for the death of American model and actress Rebecca Lucile Schaeffer.
17703	Janus and The Lady are not both published in the US.
17704	Between Atsushi Ogata and Ralph Smart, Atsushi Ogata graduated from Cabot House.
17705	Between Atsushi Ogata and Ralph Smart, Atsushi Ogata graduated from Harvard College.
17706	Rocky Boy's Indian Reservation is located in Hill and Chouteau and named after the principal leader of the Montana Chippewa-Cree.
17707	The first major improved highway is located in Wheeling, West Virginia.
17708	Although a dependent territory remains politically outside of the controlling state's integral area, it can also contain the flags.
17709	Donnie Munro was born before Steve Hogarth.
17710	Buck Barrow is married to Blanche Barrow, a fringe member of Bonnie and Clyde's gang born in 1911 who was killed in 1948.
17711	Buck Barrow is married to Blanche Barrow, a fringe member of Bonnie and Clyde's gang born in 1911.
17712	250 species of the plant associated with Urera kaalae do have white flowers.
17713	A great number of species of the plant associated with Urera kaalae do not have white flowers.
17714	250 species of the plant associated with begonia Urera kaalae do not have white flowers.
17715	250 species of Hawaiian hibiscus do not have white flowers.
17716	250 species of Hawaiian hibiscus have the same white flowers.
17717	250 species of the plant associated with Urera kaalae do not have white flowers.
17718	The 1999 French Open - Women's Doubles runner-up was born on 7 June 1981. She was also a trainer on The Biggest Loser (season 12).
17719	Anna Kournikova, the 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981.
17720	The 1999 French Open - Women's Doubles runner-up was born in Moscow Russia on 7 June 1981. She was also a trainer on The Biggest Loser (season 12).
17721	The 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981. She was also a trainer on The Biggest Loser (season 12).
17722	The colors green and yellow are worn by the Oregon Duck, mascot of the University of Oregon athletic teams.
17723	Charleston is the capital of North Carolina, the state Curly Ray Cline is from.
17724	Charleston is the capital of the state Curly Ray Cline is from.
17725	Dafeng District and Jixi are both in China.
17726	The singer Shirley Ann Manson is younger than Jim Kerr.
17727	Luiz Felipe Scolari is the FIFA World Cup winner known as Big Phil that Flávio Murtosa works as an assistant coach for.
17728	Luiz Felipe Scolari is the FIFA World Cup winner known as Big Phil that Flávio Murtosa works as an assistant coach and manager for.
17729	Tron stars Jeff Bridges as a computer programmer of Tron not The Million Dollar Duck.
17730	The film where Dan Shor plays Ram, stars Jeff Bridges as a computer programmer, not The Million Dollar Duck.
17731	The film where Dan Shor plays Ram, stars Vincent McEveety as a computer programmer, not The Million Dollar Duck.
17732	The film where Dan Shor plays Ram, stars Jeff Bridges as a programmer, not The Million Dollar Duck.
17733	The 1962 film where Dan Shor plays Ram, stars Jeff Bridges as a computer programmer, not The Million Dollar Duck.
17734	Ann Killion co-authored a memoir with the American soccer goalkeeper who won two Olympic golds.
17735	The director of the American animated short film, Plane Crazy, worked on the origins of Ubbe Eert and created Oswald the Lucky Rabbit.
17736	Ub Iwerks worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit.
17737	The Ukrainian director of the American animated short film, Plane Crazy, worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit.
17738	The director of the American animated short film, Plane Crazy, worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit.
17739	The director of the American animated short film, Plane Crazy, worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit.
17740	The director of the American animated short film, Plane Crazy, worked on the origins of Disney characters.
17741	The director of the American animated short film, Plane Crazy, worked on the origins of Mickey Mouse and created Mickey Mouse the Lucky Rabbit.
17742	Les Clark of Ub Iwerks, the director of the American animated short comedy film, 1963's Plane Crazy, worked on the origins of Mickey Mouse and created Oswald the Lucky Rabbit.
17743	The opponent of Crawford Ashley for the World Boxing Association (WBA) World super middleweight title won a silver Olympic medal in 1984.
17744	The female opponent of Crawford Ashley for the World Boxing Association (WBA) World super middleweight title won a silver Olympic medal in 1984.
17745	In Greek mythology the father of Benthesikyme venerated as a chief deity in Pylos and Thebes.
17746	John Douglas "Johnny" Edwards is a singer who had joined a greater number of bands than the former husband of Jennie Franks.
17747	John "Johnny" Edwards is a singer who had joined a greater number of bands than the former husband of Jennie Franks.
17748	John Douglas "Johnny" Edwards is a singer who had joined a greater number of bands than Ian Anderson.
17749	John Douglas "Johnny" Edwards is a singer and bassist who had joined a greater number of bands than the former husband of Jennie Franks.
17750	The Oera Linda Book is a manuscript written in a language spoken between the 8th and 16th centuries.
17751	According to this manuscript written in a language spoken between the 8th and 16th centuries Friso was a leader of a group of Frisian colonists who had been settled in the Punjab for well over a millennium when they were discovered by tlacuilos.
17752	According to this manuscript written in a language spoken between the 8th and 16th centuries Friso was a leader of a group of Frisian colonists who had been settled in the Sabah for well over a millennium when they were discovered by Alexander the Great.
17753	According to this manuscript written in a language spoken between the 8th and 16th centuries Friso was a leader of a group of Frisian colonists who had been settled for well over a millennium when they were discovered by Alexander the Great.
17754	According to this manuscript written in a language spoken between the 8th and 16th centuries Friso was a leader of a group of Frisian colonists who had been settled in the Punjab for well over a millennium when they were discovered by Alexander the Great.
17755	Roy Hilton played in Super Bowl V against the Cowboys as a defensive end.
17756	Roy Hilton ran in Super Bowl V against the Cowboys as a defensive end.
17757	The movie starring Lightning McQueen was released by the same company which used songs written by Lin-Manuel Miranda in another of its works.
17758	Cars 2 was released by the same company which used songs written by Lin-Manuel Miranda in another of its movies.
17759	The movie starring Lightning McQueen was released by the same company which used songs written by Lin-Manuel Miranda in another of its movies.
17760	The movie starring Lightning McQueen was released by the same company which used songs written by Lin-Manuel Miranda in another of its movies.
17761	The animated movie starring Lightning McQueen was released by the same company which used songs written by Lin-Manuel Miranda in another of its movies.
17762	The author of books about Ugenia Lavender was also in a pop girl group that was formed in 1994.
17763	The author of books about playwright Ugenia Lavender was also in a pop girl group that was formed in 1994.
17764	American cinematographer, John Warwick Lindley, is best know for his work in a 1998 American romantic comedy-drama film produced by Nora Ephron.
17765	American cinematographer, John Warwick Lindley, is best know for his work in a 1998 American romantic comedy-drama film directed by Nora Ephron.
17766	New York cinematographer, John Warwick Lindley, is best know for his work in a 1998 American romantic comedy-drama film directed by Nora Ephron.
17767	The character Xavin changed into a black female just for the sake in "Runaways".
17768	Alexander Kanoldt was known for Magical realism, a genre of art sometimes called fabulism.
17769	Mexican writter Alexander Kanoldt was known for Magical realism, a genre of art sometimes called fabulism.
17770	Kate Kung Foo practiced badminton. She practiced on Réunion in which Carl Hilsenberg collected plants.
17771	Kate Kung Foo practiced badminton in the 1950s. She practiced on the Indian Nation in which Carl Hilsenberg collected plants.
17772	Kate Kung Foo practiced badminton. She practiced on the Indian Nation in which Carl Hilsenberg collected plants.
17773	Kate Kung Foo practiced badminton in the Indian Nation Mauritius.
17774	The Olympics were held in Sochi, Russia, when the 1993 World Champion figure skater's home country won it's second Winter Games gold medal.
17775	Kim Jong-hyun's first studio album was distributed by KT Music.
17776	A Shinee group member's first studio album sold 4.5 million copies and was distributed by KT Music.
17777	A Shinee group member's album was distributed by KT Music.
17778	A Shinee group member's first studio album was distributed by KT Music.
17779	A band's group member's first studio album was distributed by KT Music. D×D×D is the fourth Japanese studio album by this band.
17780	The director of Underworld: Evolution also directed "Live Free or Die Hard", which is the 4th installment in the Die Hard film franchise.
17781	The director of Underworld: Evolution also directed "Live Free or Die Hard", which is the 4th installment in the Die Hard film franchise based on the character John McClane.
17782	The Oscar-winning director of Underworld: Evolution also directed "Live Free or Die Hard", which is the 4th installment in the Die Hard film franchise based on the character John McClane.
17783	Len Wiseman directed "Live Free or Die Hard" which is the 4 installment in the Die Hard film franchise based on the character John McClane.
17784	The director of Underworld: Evolution also directed "Live Free or Die Hard", which is the 4th installment in the Die Hard film franchise based on the character Renny Harlin.
17785	A singer who was in Highlight (band) was born after the Irish lead singer of the band that released Zig-Zag Walk in 1983. He left the group in April 2016.
